date,ai_electricity,ai_coal,ai_gas,ai_wti,ai_gold,electricity_coal,electricity_gas,electricity_wti,electricity_gold,coal_gas,coal_wti,coal_gold,gas_wti,gas_gold,wti_gold
2020-05-20,2.5455981155584873,9.933066956888382,8.3461374541932,9.63798285343624,14.145093292331191,7.387468841329895,5.800539338634712,7.092384737877753,11.599495176772704,-1.5869295026951828,-0.2950841034521421,4.212026335442809,1.2918453992430408,5.798955838137992,4.507110438894951
2020-05-21,2.4360699968872694,9.774710191401137,8.21548731609796,9.634455439473928,13.621597006057433,7.338640194513868,5.77941731921069,7.198385442586659,11.185527009170164,-1.5592228753031776,-0.14025475192720904,3.846886814656296,1.4189681233759686,5.406109689959473,3.987141566583505
2020-05-22,2.317292025684935,9.711824082742556,8.198547527693169,9.547197584727341,13.495854757330104,7.394532057057621,5.8812555020082335,7.229905559042406,11.178562731645169,-1.5132765550493872,-0.164626498015215,3.784030674587548,1.3486500570341722,5.297307229636935,3.948657172602763
2020-05-27,2.420245705720422,9.620659753423084,8.108450515000523,9.412657907461268,13.388332096043852,7.200414047702662,5.688204809280101,6.992412201740846,10.96808639032343,-1.5122092384225603,-0.2080018459618156,3.7676723426207683,1.3042073924607447,5.279881581043329,3.975674188582584
2020-05-28,1.8246524613729385,9.357575975845464,7.873475411605247,9.184713449226246,13.080626126895776,7.532923514472525,6.048822950232308,7.360060987853307,11.255973665522838,-1.484100564240217,-0.17286252661921786,3.7230501510503116,1.311238037620999,5.2071507152905285,3.8959126776695294
2020-05-29,1.854923582178646,9.42493768573798,7.837098936568932,9.139233694724462,13.262445565319432,7.570014103559334,5.982175354390286,7.284310112545816,11.407521983140786,-1.5878387491690482,-0.2857039910135182,3.837507879581451,1.30213475815553,5.425346628750499,4.123211870594969
2020-06-01,1.6241451304950054,9.2584680463764,7.533824255254824,8.809191303139592,13.06928944075667,7.634322915881395,5.909679124759818,7.1850461726445864,11.445144310261664,-1.7246437911215766,-0.44927674323680833,3.8108213943802696,1.2753670478847683,5.535465185501846,4.260098137617078
2020-06-02,1.8228314188765644,9.245354454487877,7.692588381809519,8.736785817488324,13.16856398916479,7.422523035611313,5.8697569629329545,6.913954398611759,11.345732570288225,-1.5527660726783585,-0.5085686369995539,3.9232095346769125,1.0441974356788046,5.475975607355271,4.431778171676466
2020-06-03,2.136197614656563,8.737184245103997,7.1728657307366,10.066505534070028,12.250254138318104,6.600986630447434,5.036668116080037,7.930307919413465,10.11405652366154,-1.5643185143673968,1.3293212889660317,3.513069893214107,2.8936398033334285,5.077388407581504,2.183748604248075
2020-06-04,2.136007178306251,9.748053617392365,7.126402475011466,9.740746456527404,13.100474449163615,7.6120464390861144,4.990395296705215,7.604739278221153,10.964467270857364,-2.621651142380899,-0.007307160864961304,3.3524208317712496,2.6143439815159377,5.974071974152149,3.359727992636211
2020-06-05,2.0930455944444297,9.184519547255555,7.098479937322821,9.556598159351754,13.471099154218678,7.091473952811125,5.005434342878392,7.463552564907324,11.378053559774248,-2.086039609932733,0.37207861209619963,4.286579606963122,2.458118222028933,6.372619216895855,3.9145009948669225
2020-06-08,1.860394129556525,9.420201422138337,6.415047809626758,9.113875483683602,13.512207249040653,7.559807292581812,4.554653680070233,7.253481354127077,11.651813119484128,-3.005153612511579,-0.30632593845473544,4.092005826902316,2.6988276740568438,7.097159439413895,4.398331765357051
