date,TCI,TO_r_ai,FROM_r_ai,NET_r_ai,TO_r_electricity,FROM_r_electricity,NET_r_electricity,TO_r_coal,FROM_r_coal,NET_r_coal,TO_r_gas,FROM_r_gas,NET_r_gas,TO_r_wti,FROM_r_wti,NET_r_wti,TO_r_gold,FROM_r_gold,NET_r_gold
2020-12-04,23.330554361229158,34.395341477865685,33.40463522952801,0.9907062483376734,37.09022200802431,34.582652784174506,2.5075692238498064,25.37661952222281,26.18932075302558,-0.8127012308027695,9.26017372803308,5.21079963613541,4.049374091897669,25.905040705809323,28.295339778615265,-2.3902990728059414,7.955928725419723,12.300577985896169,-4.344649260476446
2020-12-07,23.054710876507635,33.82690586284527,33.11746955623961,0.7094363066056601,36.86124888784129,34.28032867366435,2.580920214176942,24.492762474292057,25.945942229685766,-1.453179755393709,8.900892719579373,4.889709327835503,4.01118339174387,25.920506115615368,27.649706235972115,-1.7292001203567473,8.325949198872454,12.445109235648463,-4.119160036776009
2020-12-08,22.964058594018024,33.794312931632234,33.059662856282394,0.7346500753498404,36.42800313875499,34.05494597370572,2.373057165049268,24.01480065525555,25.785655214228242,-1.7708545589726938,9.088558336583274,4.933405904087981,4.155152432495293,25.836024699101323,27.55438834933419,-1.7183636502328667,8.622651802780812,12.396293266469652,-3.77364146368884
2020-12-09,23.1108534823612,35.00641143060714,33.69546660862667,1.3109448219804705,36.37020096381725,34.40319825953013,1.9670027042871183,24.47837018470479,26.0732207879806,-1.594850603275809,8.553479492317933,4.43800853932112,4.115470952996813,25.408196742979683,27.163284994048613,-1.7550882510689298,8.848462079740397,12.891941704660065,-4.043479624919668
2020-12-10,21.81500154841519,35.51942933243018,33.205175744481096,2.314253587949082,31.044717780297415,30.421106420180948,0.6236113601164668,22.686593674328268,22.21267650088623,0.47391717344203954,7.625730382531,4.016217220429776,3.6095131621012237,25.86638932659051,27.85984934461852,-1.99346001802801,8.147148794313766,13.174984059894562,-5.027835265580796
2020-12-11,21.926691992994943,35.72389445470644,33.279817944862174,2.4440765098442654,29.822446299125048,29.701620157251497,0.12082614187355034,22.28788881731394,23.081059822538126,-0.7931710052241847,7.99505333098364,4.503496556681985,3.491556774301655,27.224025101647985,27.99558301660295,-0.7715579149549647,8.5068439541926,12.998574460032936,-4.491730505840335
2020-12-14,21.540941527607398,35.50819032866848,32.94705792137392,2.561132407294565,28.558759893493384,28.65661938016735,-0.09785948667396482,21.09210674165797,22.41194016641879,-1.3198334247608194,7.422561712649181,3.702146309028652,3.7204154036205295,27.431325037661114,27.789247693776343,-0.3579226561152282,9.232705451514233,13.738637694879326,-4.505932243365093
2020-12-15,22.057020462540063,36.47932850053074,33.764062709564016,2.7152657909667255,30.919731750087383,30.522987359968273,0.39674439011911034,20.712702986197442,22.558034547330454,-1.8453315611330119,6.804306824985861,3.482266845992532,3.3220399789933293,26.476374977750815,27.49856996011565,-1.0221949823648337,10.94967773568815,14.516201352269459,-3.566523616581309
2020-12-16,21.824310840316198,36.215465155394085,33.40418170788567,2.8112834475084156,30.24736836933642,30.09645606316135,0.15091230617506923,20.870592677298518,22.59326191656102,-1.7226692392625012,6.714516634937208,3.3049394055520827,3.4095772293851256,26.17750920227444,27.253118115867064,-1.0756089135926246,10.720413002656528,14.293907832870016,-3.5734948302134875
2020-12-17,21.627836693526305,36.60228517889034,33.63018363678598,2.9721015421043617,30.46688936995801,30.336903368002854,0.12998600195515664,19.642542120016167,21.26217097577579,-1.619628855759622,6.536180297551142,3.289911719675272,3.24626857787587,25.52917267222205,26.619182675281046,-1.090010003058996,10.989950522520148,14.628667785636909,-3.63871726311676
2020-12-18,21.298787578267444,36.93463735519401,33.672295691296355,3.262341663897658,31.129589129893553,30.7193136819847,0.41027544790885173,18.5859344256352,20.4967564379391,-1.9108220123038997,6.395439094612803,3.268359134504353,3.12707996010845,23.78521265816356,24.710792115258933,-0.9255794570953739,10.961912806105538,14.925208408621224,-3.963295602515686
2020-12-21,21.36842290108675,37.367323943379446,33.758929749116085,3.6083941942633615,31.86445402677427,31.243875336544846,0.6205786902294221,18.086952552959463,19.552594836787396,-1.4656422838279326,6.4180480036153,3.471357504971874,2.946690498643426,23.697513434852294,25.12638326249686,-1.428869827644565,10.7762454449397,15.057396716603428,-4.281151271663727
2020-12-22,20.98600036324567,35.48322968356671,32.73789735078437,2.74533233278234,32.4034179677155,31.172527738371773,1.230890229343725,18.077462572651182,19.412998377536773,-1.3355358048855912,6.583188579196336,3.480742799922096,3.10244577927424,23.262836731977124,24.584221603965535,-1.3213848719884105,10.10586664436716,14.527614308893458,-4.421747664526299
2020-12-23,20.714785567293312,35.556568500411075,32.60278270015844,2.953785800252632,31.878494444680182,30.718411594209144,1.1600828504710385,17.94673060318941,19.35080858476514,-1.4040779815757318,6.477947864376081,3.4782150717893234,2.999732792586758,22.715259048697106,24.297572647590577,-1.582313598893471,9.713712942406021,13.840922805247246,-4.127209862841225
2020-12-24,20.14642368115013,34.91764127473121,32.00576505620889,2.9118762185223233,30.311257035469456,29.436188435121707,0.875068600347749,17.491678659448766,18.55335739510013,-1.0616787356513626,6.291044680695306,3.1499389237326736,3.141105756962632,22.279108632786844,23.772391978534518,-1.493283345747674,9.587811803769188,13.960900298202866,-4.373088494433677
2020-12-29,19.803145026592496,33.8609864498326,31.399331339415014,2.4616551104175883,30.3113931730648,29.064619437506888,1.2467737355579125,17.369842516562205,18.506720780419418,-1.1368782638572128,6.215766211747602,3.143259172741154,3.072507039006448,21.510373891973337,22.835943332591942,-1.3255694406186045,9.550507916374405,13.86899609688054,-4.318488180506135
2020-12-30,20.348305661736397,35.28665317038575,32.35701075437892,2.9296424160068284,31.359039948553963,29.883582444548896,1.4754575040050675,18.221526908676427,19.63187515459436,-1.410348245917934,6.02999250400914,3.077072494369728,2.952920009639412,21.579135011350434,22.986200156868808,-1.4070651455183736,9.613486427442668,14.154092965657666,-4.540606538214998
2020-12-31,19.83695637322499,33.68139661443067,31.383502311971885,2.297894302458783,29.9374361737273,28.246833493356572,1.690602680370727,18.555686025220016,19.47405897745789,-0.9183729522378741,5.95635882010443,3.188684847444138,2.7676739726602926,21.36787896458882,22.693317928873224,-1.3254389642844053,9.522981641278701,14.035340680246227,-4.512359038967526
2021-01-05,20.799899380500005,36.20375722703192,32.57807209195576,3.6256851350761607,29.272786212784872,28.15782214222708,1.114964070557793,20.621608111565248,21.63868036807994,-1.017072256514691,5.916411889357924,3.04811615118376,2.8682957381741643,23.811558601662,25.59114051954095,-1.77958191787895,8.973274240598068,13.785565010012544,-4.812290769414476
2021-01-06,19.859034013888913,32.30679405849442,30.56336960290624,1.7434244555881797,25.200485532821993,25.276125377944354,-0.07563984512236033,24.88062508449522,22.221862641124783,2.6587624433704384,7.143831160262735,2.925048826772048,4.218782333490687,23.350045087186118,27.554800465147927,-4.20475537796181,6.272423160072973,10.612997169438104,-4.340574009365131
2021-01-07,15.175572473553245,17.31867117886434,16.87950349581334,0.43916768305100007,18.782471475664394,20.908679178520302,-2.1262077028559077,23.576719723481464,20.321729240196024,3.2549904832854395,7.294759199153002,3.082331015754341,4.212428183398661,18.65756718804889,21.180398425279765,-2.522831237230875,5.423246076107372,8.680793485755691,-3.2575474096483195
2021-01-08,15.951414461883868,19.92113592126644,17.413918187130978,2.5072177341354625,18.633818163671684,21.211906680999704,-2.5780885173280197,21.856414835197462,20.866347610891182,0.99006722430628,6.885712161288024,2.748903212197755,4.136808949090269,21.925050416700763,24.719981042430515,-2.7949306257297515,6.486355273178825,8.747430037653066,-2.261074764474241
2021-01-11,15.237294251796863,19.44471036699624,17.082255405876502,2.362454961119738,18.697818735765626,21.07461512205937,-2.3767963862937442,19.823727560519025,18.088813146042774,1.7349144144762505,7.0948074754548935,3.1277303499272784,3.967077125527615,21.63344512128077,23.397246178650764,-1.7638010573699958,4.729256250764611,8.653105308224482,-3.9238490574598712
2021-01-12,14.504501269954053,18.629324006274466,16.428323427095474,2.2010005791789915,17.114374707586997,20.266939608643238,-3.152564901056241,18.65229487146009,16.98095426866007,1.6713406028000186,7.170698182919458,2.482963138524875,4.687735044394583,20.939882170321784,22.69077109266907,-1.7508889223472863,4.520433681161513,8.177056084131575,-3.6566224029700622
2021-01-13,14.344054673195286,18.41279793719684,16.357244842919506,2.0555530942773323,15.689814823386957,19.704945770107393,-4.015130946720436,18.922987852156886,16.816739226466332,2.1062486256905544,7.701450028320306,2.470067749115576,5.2313822792047295,20.793658531371985,22.479899858043474,-1.6862413266714888,4.543618866738744,8.235430592519439,-3.6918117257806946
2021-01-14,14.606558986367984,19.1606161769919,16.978392411582867,2.1822237654090344,15.094177068135018,19.31697225457677,-4.222795186441751,19.996375397998737,17.63036684878777,2.3660085492109673,7.820398389367394,2.4263695042861992,5.394028885081195,20.890589926719937,22.758149515631118,-1.8675595889111811,4.677196958994923,8.52910338334318,-3.8519064243482575
2021-01-15,14.74965121925688,20.317142677050366,18.231682410088396,2.08546026696197,14.322025683559714,18.704616782457375,-4.382591098897661,20.54699411397389,18.77088018597061,1.77611392800328,7.726081561502585,2.298377194893333,5.427704366609252,21.61264539283673,22.37765154705876,-0.7650061542220321,3.973017886617991,8.114699195072799,-4.141681308454808
2021-01-20,14.560951558830201,20.143371064193715,18.150127766809582,1.993243297384133,14.277539892919538,18.239802845665974,-3.9622629527464355,20.17703400573875,17.91875065345567,2.2582833522830796,7.435215747574558,2.0441595317895747,5.3910562157849835,21.225524309907197,22.29888796341019,-1.0733636535029945,4.107024332647432,8.713980591850207,-4.606956259202775
2021-01-21,14.566120682638726,19.869422225611306,17.86284576455742,2.0065764610538857,14.58203735840865,18.93295877495723,-4.350921416548578,20.334781278688663,17.493232817850696,2.8415484608379664,7.70451297580507,2.0284623828864654,5.676050592918605,20.934303720907533,22.244381847670482,-1.3100781267629493,3.9716665364111288,8.834842507910064,-4.8631759714989355
2021-01-22,14.258817910916008,19.791944285972413,17.836423614084854,1.9555206718875588,14.560062836235431,18.301791947418714,-3.7417291111832824,19.868398183508585,17.437682804787975,2.4307153787206097,7.499768981574739,2.011765914774673,5.488003066800067,19.978642546246135,22.02177457386319,-2.0431320276170553,3.854090631958747,7.943468610566648,-4.089377978607901
2021-01-25,13.964048962601549,19.913865358642973,17.733365958860688,2.180499399782285,14.441634068021635,17.655678779369538,-3.2140447113479027,17.907870178063458,15.635444368640453,2.272425809423005,7.738988202104843,3.1306486965753817,4.608339505529461,19.536838313667737,21.605366981237868,-2.0685286675701313,4.245097655108646,8.023788990925368,-3.7786913358167222
2021-01-26,13.887028263826853,20.082405071677865,18.056340642619723,2.0260644290581418,14.257391548238719,17.729522445685188,-3.472130897446469,18.462113892589255,15.17091550585527,3.291198386733985,6.638041701883515,2.6335828662942027,4.004458835589313,19.62937943429689,21.66373884450469,-2.0343594102077986,4.252837934274872,8.068069278002042,-3.81523134372717
2021-01-27,12.818821258615987,19.8395496202947,17.87370363759251,1.9658459827021915,12.359422980783277,13.301460705382276,-0.9420377245989986,16.687846009459626,13.981514723821546,2.706331285638081,5.066853341892805,1.9825832688319327,3.084270073060872,18.71286200781504,20.726783559097868,-2.0139215512828272,4.24639359145046,9.046881656969783,-4.800488065519323
2021-01-28,12.579491042663474,18.47325911075064,17.951438846444116,0.5218202643065233,13.172397095429838,11.911089418367116,1.2613076770627227,16.102327928292063,13.673437689793241,2.4288902384988216,5.098407543053685,1.9979603085091866,3.100447234544498,18.868841982819326,21.06766887240637,-2.1988268895870426,3.7617125956353026,8.875351120460833,-5.1136385248255305
2021-01-29,14.01634763600156,22.93877947750045,20.117117591516855,2.8216618859835947,12.917404742284155,14.02563295687198,-1.1082282145878253,20.368802948114435,15.942539732188656,4.426263215925779,5.174726896766803,2.220642148110732,2.954084748656071,19.021308160579203,22.20550727930425,-3.184199118725047,3.6770635907643126,9.586646108016886,-5.9095825172525736
2021-02-01,15.811580962553299,27.30479055871467,23.792074249835483,3.512716308879188,13.763017487650925,15.733357554306249,-1.9703400666553232,20.819990966866033,18.215466522649148,2.604524444216885,7.1847256587597235,3.9528687548339483,3.231856903925775,22.828383115009025,23.133330537304673,-0.30494742229564764,2.968577988319422,10.042388156390304,-7.073810168070882
2021-02-02,16.972108553873976,28.595965228404523,24.174630267748682,4.421334960655841,14.421813958749036,17.177575180942178,-2.755761222193142,22.343857958699186,18.744082097159446,3.59977586153974,9.117058007981615,5.450180906404082,3.6668771015775334,24.799856593788718,25.159416588357754,-0.359559994569036,2.554099575620778,11.126766282631719,-8.57266670701094
2021-02-03,16.811089980742214,27.964237865663673,23.7996030229101,4.164634842753571,14.522246847466702,16.829223355735945,-2.3069765082692424,22.28874319376586,18.71804246483416,3.570700728931701,8.933666707579,5.247333692953659,3.6863330146253412,24.404018028696708,25.18746328980933,-0.7834452611126217,2.7536272412813205,11.084874058210067,-8.331246816928747
2021-02-04,16.113571429957826,27.705053649925354,23.83347245226961,3.8715811976557433,14.407352946313557,16.60912534354954,-2.201772397235983,19.72560721518584,17.062248052295853,2.6633591628899858,7.255039278248851,5.131584301334125,2.1234549769147257,24.359468983007872,24.890471322532182,-0.53100233952431,3.2289065070654837,9.154527107765645,-5.925620600700162
2021-02-05,17.288117376563132,28.249978981954722,24.845293202489984,3.4046857794647387,15.697522335364264,17.86028142861334,-2.1627590932490772,20.99911943789601,17.47081329518377,3.528306142712239,10.256411541209395,8.343068516903658,1.9133430243057372,24.0164175074189,24.910143381439006,-0.893725874020106,4.509254455535511,10.299104434749033,-5.789849979213522
2021-02-08,17.09040014555572,29.069128621332453,25.353683708794406,3.7154449125380467,13.31889615250115,14.732105581023394,-1.4132094285222436,24.197818084799515,19.290801316945778,4.907016767853737,7.66859535365661,7.4878193367994585,0.18077601685715106,23.979845292880736,25.478449107447865,-1.4986038145671294,4.308117368163837,10.199541822323397,-5.8914244541595595
2021-02-09,16.232561502742964,27.559809599637514,23.91518276024767,3.6446268393898436,12.921204574441289,14.509318531384654,-1.5881139569433653,21.80366871070229,17.56792589654814,4.23574281415415,7.834225613053855,7.598055964642632,0.2361696484112228,23.65083629432344,24.99932697880555,-1.3484906844821083,3.6256242242993912,8.805558884829134,-5.179934660529742
2021-02-10,15.806059737131708,26.745099385948457,22.926685621800207,3.81841376414825,13.035138199123644,13.929646551156724,-0.8945083520330801,21.211119362484876,17.34324740537129,3.867871957113586,7.196592922324334,7.580574397879887,-0.3839814755555526,23.080271090529273,24.27610956671906,-1.1958384761897882,3.5681374623796542,8.780094879863064,-5.21195741748341
2021-02-11,15.673397753530447,25.605987866830453,22.89825502592854,2.7077328409019152,10.398968832772118,15.028898539110132,-4.6299297063380145,21.45425621534818,17.679812969723542,3.7744432456246386,12.011211328659261,2.6589709506865544,9.352240377972706,21.26798771798881,23.83828076448801,-2.570293046499202,3.3019745595838716,11.936168271245915,-8.634193711662043
2021-02-12,14.823272011110728,24.935406989685557,22.752527460872606,2.1828795288129506,10.053446825064476,9.177099595895434,0.876347229169042,20.32448657441729,18.825003768286557,1.4994828061307324,7.2125767274821975,3.9899412150177205,3.222635512464477,20.88600960416801,24.41494516580636,-3.528935561638349,5.527705345846847,9.780114860785698,-4.252409514938851
2021-02-17,15.745258810175402,26.049845277112492,23.654982709857283,2.3948625672552097,8.895692431329318,8.005077502316894,0.8906149290124237,19.81153618034844,21.03669302282883,-1.2251568424803878,13.610218165578742,6.468556190075637,7.141661975503104,18.36163790383808,23.474087179790377,-5.112449275952297,7.742622902845348,11.832156256183396,-4.089533353338048
2021-02-18,19.942766394161417,28.083532602709237,28.501457219782157,-0.41792461707292006,7.826953245382365,9.5998234742957,-1.7728702289133356,32.73606546647882,24.79287157456575,7.943193891913069,18.958539838546795,13.11384402117834,5.844695817368455,27.17138639681903,27.725984460565538,-0.5545980637465071,4.880120815032217,15.92261761458098,-11.042496799548765
2021-02-19,20.098727758736842,29.265410611600146,27.75195176905084,1.513458842549305,8.179768035091168,14.874482544820367,-6.694714509729199,28.091673413670758,22.386323984070835,5.705349429599924,21.289408054177507,12.176942912507931,9.112465141669576,30.43640277814934,31.041210383734917,-0.6048076055855773,3.3297036597321417,12.361454958236175,-9.031751298504034
2021-02-22,19.04940727777967,24.5781185153777,21.774667730387993,2.803450784989707,13.489015988562752,20.84836176021273,-7.359345771649977,23.89041866379131,22.144321467107194,1.746097196684115,26.37166608980816,11.491240435938206,14.880425653869953,18.72341547005961,23.077253560289908,-4.3538380902302976,7.243808939078483,14.960598712741985,-7.7167897736635025
2021-02-23,18.30271015334957,21.53945131428708,20.667318132019624,0.8721331822674578,14.370242187994428,18.984457910921286,-4.614215722926858,22.201017589791352,23.803594704773083,-1.602577114981731,25.881822979526458,10.99638711272056,14.885435866805897,18.190681463995617,21.99362726063413,-3.8029457966385145,7.633045384502483,13.370875799028733,-5.7378304145262495
2021-02-24,17.922998198941762,20.625049314636115,19.70734711872987,0.9177021959062444,13.429723666883852,17.723281248423795,-4.293557581539943,21.63354711171542,23.546354109422662,-1.9128069977072428,25.69463558843865,10.763970159145341,14.93066542929331,18.555397472025355,22.368458609772645,-3.8130611377472903,7.599636039951177,13.428577948156256,-5.8289419082050795
2021-02-25,21.675760382341807,35.48716875738432,28.768484150317292,6.718684607067026,12.63240689583524,19.354766065396145,-6.722359169560905,36.32135207244705,27.709144708428855,8.612207364018193,21.628490470231622,10.29605476710514,11.332435703126482,14.74528998102558,24.714954480792738,-9.969664499767157,9.23985411712702,19.21115812201066,-9.971304004883638
2021-02-26,21.886044446950876,34.88744017317058,29.158064968360826,5.729375204809756,13.288041215353665,23.716231888434518,-10.428190673080852,38.72541645229071,28.78309703911148,9.942319413179227,19.670074076355245,9.81915237523157,9.850921701123676,14.941963271705132,26.902428955736564,-11.960465684031432,9.803331492829928,12.93729145483031,-3.1339599620003824
2021-03-01,21.673138322909903,35.317941923426375,29.767646505792435,5.55029541763394,16.934114655578576,23.402850184526343,-6.468735528947768,37.0915547381219,27.98706201722832,9.104492720893578,18.306488047655456,9.256508399441381,9.049979648214075,12.272688920649092,26.966727649308247,-14.694038728659155,10.116041652028041,12.658035181162699,-2.5419935291346576
2021-03-02,19.338445203206188,29.46531328576526,25.297885585719975,4.167427700045284,14.196157823771383,22.600207153053407,-8.404049329282024,32.93020322699811,25.046760421028246,7.883442805969864,17.424398385694342,8.295589811471016,9.128808574223326,12.789015890356827,23.128660101801003,-10.339644211444176,9.225582606651187,11.66156814616346,-2.4359855395122736
2021-03-03,19.29567093276203,28.995645462536256,25.763944985977684,3.231700476558572,16.621523583431916,24.37401425677688,-7.752490673344965,32.228697339295806,24.231631903427747,7.997065435868059,16.646688880956496,7.8869340882540895,8.759754792702406,10.4453540102988,20.977173684061725,-10.531819673762925,10.83611632005289,12.540326678074026,-1.704210358021136
2021-03-04,18.644504016303333,28.480888798479732,26.284492869951336,2.1963959285283963,15.874864223658674,24.70817961983487,-8.833315396176195,33.867163221580334,23.838533472323203,10.028629749257131,16.21397867214168,7.526102587339086,8.687876084802593,6.068908022802851,15.76519118312614,-9.69628316032329,11.361221159156761,13.744524365245397,-2.3833032060886357
2021-03-05,17.89282596378865,26.77303957486636,26.09669110993232,0.6763484649340405,16.13765476867984,22.177012570465486,-6.039357801785645,31.900653816814074,25.383834615318175,6.516819201495899,14.951937911406613,6.87630836869511,8.075629542711503,6.546068639360769,13.064522548369375,-6.518453909008606,11.047601071604232,13.758586569951422,-2.71098549834719
2021-03-08,17.240141591110618,25.97286848514576,24.97529747055574,0.9975710145900187,11.42274788563192,19.308850373585766,-7.886102487953847,31.321710118963686,25.50669155536365,5.815018563600038,14.709767409694171,6.650206162047543,8.059561247646627,8.140717111461683,12.392870387897029,-4.252153276435346,11.87303853576647,14.606933597213967,-2.7338950614474964
2021-03-09,17.7752535103137,28.054088306878093,27.013237978983085,1.0408503278950079,14.44354189121803,19.897627203158585,-5.454085311940554,28.687471177965502,23.876967803229924,4.810503374735578,13.786754787537076,6.322344498772896,7.46441028876418,7.781005073677166,12.236173582998939,-4.455168509321773,13.898659824606327,17.30516999473877,-3.4065101701324423
2021-03-10,17.859599313229204,28.036420530081852,27.028244605559514,1.0081759245223374,14.684461844638458,20.141216852904325,-5.456755008265867,28.983377869803164,23.97631833014057,5.007059539662595,13.632190651995673,6.244888470984917,7.387302181010756,7.63547576365549,12.287725090024516,-4.652249326369025,14.1856692192006,17.47920252976139,-3.2935333105607913
2021-03-11,17.471307109919298,26.742330374482847,25.44294018004514,1.2993901944377058,13.996665338012345,19.421875573317465,-5.425210235305119,28.56500581195301,24.015942366582543,4.549063445370468,13.759898832700385,6.263683431941194,7.496215400759191,8.411239823572052,12.877683187097702,-4.46644336352565,13.352702478795148,16.805717920531745,-3.4530154417365964
2021-03-12,17.478975292867673,26.329258874107264,25.125741565745084,1.20351730836218,13.971064669021121,19.790215505853524,-5.819150836832403,28.387993956051922,23.94832266165501,4.439671294396913,13.805073806072892,6.282750227767714,7.522323578305178,8.808434641754873,12.921406540645647,-4.112971898890773,13.572025810197971,16.805415255539064,-3.2333894453410927
2021-03-15,17.29008602839103,26.050715365167726,25.172269828097978,0.8784455370697479,14.094576711254419,19.04754451195015,-4.952967800695731,27.67397171467398,23.197050909954015,4.476920804719963,13.502246651611935,6.188116623243405,7.31413002836853,8.899644077043371,13.222595306170343,-4.322951229126971,13.519361650594755,16.912938990930304,-3.3935773403355487
2021-03-16,17.685041448255337,27.116031073977826,25.656926354155306,1.4591047198225198,13.823453690088725,19.184140926960733,-5.360687236872009,28.931508037924708,24.048592855867305,4.882915182057403,13.645536585183448,6.410698528266712,7.234838056916736,9.205999324172186,13.847552590358228,-4.641553266186042,13.387719978185112,16.96233743392372,-3.5746174557386095
2021-03-17,17.539716182777752,27.035847403800968,25.54697276471612,1.4888746390848482,12.170436080762633,18.10749411009734,-5.937058029334706,29.80582329494951,24.04541953557291,5.760403759376597,13.675159264741616,6.268599662111225,7.406559602630391,9.035496376129375,13.867416669402887,-4.831920293273512,13.515534676282412,17.402394354766027,-3.8868596784836154
2021-03-18,19.55625122212352,33.26307510454962,30.169818305947153,3.093256798602468,13.580993768519377,19.388770970657195,-5.807777202137817,30.285872334757624,28.315437853909064,1.97043448084856,13.281898039760781,6.600630275372548,6.681267764388234,14.643189729905343,15.93459643169263,-1.2914067017872863,12.28247835524838,16.92825349516254,-4.645775139914161
2021-03-19,18.244284399703016,31.981021336210862,29.334753114663283,2.6462682215475795,13.280517344607286,18.00026769762524,-4.719750353017954,27.675110365548843,25.677226084675215,1.9978842808736275,13.054891206920596,6.507652667442845,6.547238539477751,11.786846908507494,13.602372417770592,-1.8155255092630984,11.687319236423017,16.34343441604093,-4.656115179617915
2021-03-22,17.982316306829834,30.61389178178168,28.443106001156305,2.1707857806253728,13.341057703876597,17.930263031513533,-4.589205327636936,27.20943367149792,25.040617402343084,2.168816269154835,13.06672212343774,6.4935302172765414,6.573191906161199,11.84160319667712,13.613952836793693,-1.7723496401165733,11.82118936370793,16.372428351895824,-4.551238988187894
2021-03-23,19.62700348382257,33.58568197235204,30.87859552259878,2.7070864497532625,9.773343498952359,14.734746368623645,-4.961402869671286,32.505464927344605,29.090943503529104,3.4145214238155006,12.534369703160475,6.32801747688338,6.206352226277096,17.366843914062727,18.960247322931494,-1.5934034088687667,11.996316887063204,17.769470708369003,-5.773153821305799
2021-03-24,16.61811079735148,28.547621102728236,25.70959218901085,2.8380289137173875,9.147545063089115,13.329391011989278,-4.181845948900163,29.910829037393977,26.966891788632623,2.9439372487613547,12.424362322235412,5.970003960891258,6.454358361344154,8.150213565030825,10.550869734603525,-2.4006561695727004,11.528093693631334,17.181916098981368,-5.653822405350034
2021-03-25,16.169438183958476,27.389856124045952,25.613414744957662,1.7764413790882898,9.384582712391746,12.717513468538952,-3.3329307561472064,28.603497037162175,26.432519640075597,2.1709773970865776,12.239388615923884,5.844872852067644,6.394515763856241,8.198680161423757,9.859785192460462,-1.6611050310367048,11.200624452803352,16.548523205650543,-5.3478987528471915
2021-03-26,16.979438431313095,28.486046577866723,26.890380177875755,1.595666399990968,9.720800793768374,13.069967092990742,-3.349166299222368,30.734016875050884,27.895736322777193,2.838280552273691,11.829190068865982,5.663429998555677,6.165760070310305,9.792938623395996,11.470670160264536,-1.6777315368685404,11.313637648930603,16.886446835414663,-5.57280918648406
2021-03-29,17.383241764926126,29.274619092431458,27.553354055250782,1.7212650371806753,9.057090641615565,12.881828862973126,-3.8247382213575616,31.937540420275624,28.52431136980378,3.4132290504718448,11.761606792776604,5.579605298310181,6.182001494466423,9.9972826867101,11.277262796584626,-1.2799801098745256,12.271310955747424,18.48308820663428,-6.211777250886858
2021-03-30,17.416831346451573,28.162259894697595,27.27996211624551,0.8822977784520845,8.905376166436579,13.424263585388962,-4.518887418952383,32.61739713260251,28.932821021200773,3.6845761114017392,11.437731536557253,5.465717495636717,5.972014040920536,10.451811562626915,11.722645520302164,-1.270833957675249,12.9264117857886,17.675578339935324,-4.749166554146724
2021-03-31,17.72127387099695,28.787323654521224,28.170858025197816,0.6164656293234074,9.448507383325985,14.05825862618792,-4.609751242861934,33.330274001958784,29.46950905977762,3.860764942181163,11.07754226511282,5.351235980112984,5.726306284999836,8.779221939809743,9.876858270916937,-1.0976363311071946,14.90477398125315,19.40092326378843,-4.496149282535281
2021-04-01,17.336074058989777,29.382120796157036,28.037266344548595,1.344854451608441,9.51775045248429,13.597380997802604,-4.079630545318315,29.818901099023197,27.55045806801222,2.268443031010978,10.882277885638434,5.231870713270343,5.650407172368091,9.520319924120122,10.407490591340892,-0.8871706672207704,14.895074196515623,19.191977638964055,-4.296903442448432
2021-04-06,17.46059887083704,28.869165197831247,27.85159767957108,1.0175675182601687,9.521990119190683,13.869272212027342,-4.347282092836659,30.49309059704163,27.783712053033284,2.709378544008345,10.701258677649587,5.155466544421675,5.545792133227912,9.529652473408182,10.706721378199296,-1.1770689047911134,15.648436159900921,19.396823357769577,-3.748387197868656
2021-04-07,17.32949791207216,28.678694178812446,27.58424853547575,1.0944456433366945,9.626634774304586,13.986057816158882,-4.359423041854296,29.631076918578785,27.16074047419856,2.4703364443802265,10.682148342419755,5.1468596326820855,5.535288709737669,9.479119276939414,10.642324692861225,-1.1632054159218104,15.879313981377955,19.456756321056446,-3.577442339678491
2021-04-08,16.633404796737032,28.311617982615655,26.9695145576958,1.3421034249198556,9.35306257603299,13.778371709716557,-4.425309133683568,27.44045009828818,25.28726518318195,2.1531849151062303,10.533403144602216,5.000041142946417,5.533362001655799,9.379594432557806,10.58799280258375,-1.2083983700259449,14.782300546325333,18.177243384297704,-3.394942837972371
2021-04-09,16.694791654639015,28.052068597978764,26.794576030580764,1.2574925673979997,9.4164548248945,13.822493016842321,-4.406038191947822,27.827437169181916,25.501623042218156,2.3258141269637598,10.491210526423721,4.981509286936997,5.509701239486724,9.367808135156576,10.678069609287583,-1.310261474131007,15.0137706741986,18.39047894196825,-3.3767082677696507
2021-04-12,16.66143522533167,28.176965142412016,26.784921442771164,1.3920436996408512,9.387201151713116,13.7928151252006,-4.405613973487483,27.679784159821992,25.47489226844673,2.2048918913752615,10.460732438021129,4.960494449709073,5.500237988312056,9.134576372400417,10.478425985862899,-1.3438496134624813,15.129352087621356,18.477062079999545,-3.3477099923781886
2021-04-13,17.090778673209726,28.453292798561964,27.165176684347564,1.2881161142144002,10.221636281319398,14.242593856591618,-4.02095757527222,28.436219960565083,26.15703877160746,2.2791811889576223,10.274987797969839,4.993985183662613,5.281002614307226,9.1493756826593,10.71553179064289,-1.5661561079835895,16.009159518182756,19.27034575240619,-3.261186234223434
