+date,total_tci,short_term_TCI,medium_term_TCI,long_term_TCI
+2024-02-09,23.8001375469734,24.54565816533979,22.87736254893076,21.90098440311434
+2024-02-12,23.435732286958388,24.21619271139544,22.438579109089783,21.470449382823656
+2024-02-13,24.95020206393772,26.04864993434609,23.51988787179408,22.35702224980108
+2024-02-14,25.045565667394893,26.422705798233213,23.26179576640012,22.03652422234523
+2024-02-15,24.38876575607762,25.62222606849596,22.82182513041493,21.698028832404884
+2024-02-16,23.98830790054288,25.476911501912117,22.146160583863708,20.89250271880336
+2024-02-21,23.002330982526708,24.452141796039907,21.157473601861827,19.92137920464295
+2024-02-22,22.04822191601008,23.280444834551997,20.46689507244597,19.52450278568134
+2024-02-23,21.41950797121427,22.50345148966385,20.051925291645947,19.2849746891767
+2024-02-26,20.201995147383293,20.971946428359846,19.21364426413796,18.772800546983305
+2024-02-27,19.445158983828847,19.983247369783165,18.780520281881103,18.468978436557173
+2024-02-28,19.05159132639339,19.728662459405637,18.253407570999496,17.88926968494623
+2024-02-29,19.26472681001336,19.95710022344257,18.36883669769148,17.9383947362199
+2024-03-01,18.22968367168941,18.631190346514494,17.791978364905113,17.46781363209693
+2024-03-04,17.09241365782284,17.477716544466084,16.787535326641574,16.65026811565844
+2024-03-05,16.76721910813502,17.39832883541318,16.15226959820734,15.845128256619736
+2024-03-06,17.69529875072599,18.359290673847884,17.034018162323452,16.690883304964807
+2024-03-07,18.0662729894574,18.619549140523077,17.587204412409644,17.29789747722671
+2024-03-08,17.767383475894757,18.296280603137937,17.31755724111864,17.05749849187279
+2024-03-11,17.479960523292455,18.007159506991254,17.057519257585085,16.80992740559374
+2024-03-12,16.54340115150539,17.004192214639946,16.317120397541583,16.061986933281823
+2024-03-13,15.779986702702924,16.304810516755225,15.557547826053156,15.220837395632072
+2024-03-14,16.508287789386596,17.26525674315663,15.984044727067698,15.49717915557252
+2024-03-15,16.51501596873515,17.20393266624831,16.089928370031455,15.662894905909022
+2024-03-18,16.371283117674214,17.120328415617582,15.858333558606365,15.394420798446498
+2024-03-19,16.12343995290088,16.899758369498244,15.563940646257644,15.07309310191176
+2024-03-20,16.680578194271376,17.339272045474072,16.25211364546231,15.826583436061432
+2024-03-21,16.419740223560236,17.022367108848925,16.055133909075995,15.64826034808608
+2024-03-22,16.520049406138085,17.097598243657444,16.187626648370728,15.77376894280266
+2024-03-25,16.523890551360257,17.1987295184044,16.060147201791946,15.5678883097231
+2024-03-26,16.15176602266055,16.874677823888305,15.641127436149851,15.13498287149582
+2024-03-27,17.725828655793876,18.577592230651373,17.09416095562631,16.50969016721449
+2024-03-28,17.85513963193273,18.48688896080501,17.437059274688767,16.935076283947055
+2024-04-01,17.4868456228506,18.284501710500333,16.87342764615828,16.29195847512646
+2024-04-02,16.563629240718118,17.468114081049997,15.861476482810566,15.22014372733008
+2024-04-03,16.47866366080144,17.38949024115309,15.782558265298748,15.172397917925212
+2024-04-04,17.338749780283756,18.238529987334765,16.606698201178936,15.989025460508005
+2024-04-05,17.456837565287554,18.42966804763166,16.64586305646649,15.964287208286748
+2024-04-08,17.45617489347524,18.34121323510519,16.76248310302014,16.17784353938151
+2024-04-09,17.800872486270904,18.64539154888636,17.15549339314641,16.597622024277538
+2024-04-10,18.95265894045953,20.1277744359162,17.862327013736152,17.14012364729924
+2024-04-11,18.23793642607627,19.539140079577024,16.99131491250512,16.143302433751693
+2024-04-12,20.211691066599336,22.13021342320813,17.766348531364685,16.46188630800345
+2024-04-15,17.89564699091501,19.720937660726158,15.734463105993193,14.25856336428819
+2024-04-16,16.693712346013083,18.47474208420356,14.610554552054449,13.218816876285866
+2024-04-17,15.837074830629982,17.479171075743587,13.79317049448732,12.230505798212452
+2024-04-18,15.665620438265623,17.368365700150534,13.5134563956515,11.904528643279097
+2024-04-19,15.186922064821603,16.809995864554313,13.18417142064358,11.626125838348864
+2024-04-22,12.49799847972859,13.976445755044232,10.674768023256677,9.269357338231758
+2024-04-23,12.346372323121717,13.795449787144795,10.533003793215183,9.140129795631918
+2024-04-24,11.9876120288452,13.380572066282722,10.248774951011535,8.941349421985235
+2024-04-25,11.77775744552491,13.214693108367989,9.938720408357272,8.584173847516524
+2024-04-26,10.42478982325469,11.741596335963338,8.734446102135207,7.596361827093284
+2024-04-29,11.101924479388185,12.477049195822987,9.287534183595527,8.076371317631036
+2024-04-30,14.45385366576056,15.951784719483316,12.52858110400338,11.190312011231104
+2024-05-01,14.949119468637251,16.53693606686514,12.73468847926388,11.621170653286278
+2024-05-02,14.505793330067656,15.839061073272834,12.70217526757422,11.706208521652837
+2024-05-03,14.773339459275885,16.24321050556989,12.830699531236649,11.750523529673002
+2024-05-06,13.604345036372225,14.95729225814946,11.774801500067843,10.820396648979152
+2024-05-07,12.917834894873875,14.08840586613252,11.309674845364864,10.4849481086592
+2024-05-08,12.38193004236311,13.571424472899013,10.718866169822812,9.924552152804948
+2024-05-09,12.528336508590725,13.808595201363968,10.739300461535544,9.902691156160513
+2024-05-10,12.092969438402474,13.447782918948269,10.223663112315002,9.349233583695664
+2024-05-13,11.434913889444683,12.723961231350838,9.64880298187244,8.80195492417721
+2024-05-14,11.630425050638724,13.039788948622574,9.63232938301239,8.717678225012333
+2024-05-15,12.75611700897966,14.064877518378562,10.95177248810216,10.055049910174509
+2024-05-16,13.03485076097818,14.45749470025434,11.050548142439952,10.102019985330823
+2024-05-17,12.614306015472884,13.895917533552351,10.845124085135412,9.98937594611169
+2024-05-20,12.53597666928187,13.782043711578424,10.799525998866384,9.954281233005192
+2024-05-21,11.879324118728093,13.128562719776756,10.17406564989874,9.299920242496365
+2024-05-22,11.992430888498406,13.100624065826116,10.535763332518847,9.740969081245384
+2024-05-23,15.757242783061818,16.059279484373786,15.352359758973616,15.018552585291117
+2024-05-24,16.065242915588744,16.941610200504552,14.89387802161194,14.288610979162756
+2024-05-29,17.653979496210816,18.72605875857877,16.179839935014993,15.457682711028976
+2024-05-30,17.242111599752942,18.298799219681225,15.62885512525534,14.924465909511373
+2024-05-31,16.95036307737803,18.056591703543244,15.30960038347552,14.42927836641995
+2024-06-03,16.07003177726366,17.051442949856202,14.865324704995686,14.387751108043522
+2024-06-04,16.459460028830584,17.338576246505156,15.178536733874529,14.577872667243325
+2024-06-05,16.34898809708122,17.6759040696039,14.368296431179624,13.346643723028343
+2024-06-06,16.056055675322522,17.294319391282638,14.093603363383586,13.121081554343172
+2024-06-07,18.05286175260169,19.351498839852,15.90763275234481,14.80506193238879
+2024-06-10,17.103675282012144,18.84679823782572,14.411957903447234,13.01773214711805
+2024-06-11,17.333399047274312,19.191901482248404,14.416620402332777,12.922961667651888
+2024-06-12,16.94374701256686,18.83999322277476,13.98752029762888,12.443117504275376
+2024-06-13,16.850522991505574,18.653465174255533,13.97276470024442,12.533029590617836
+2024-06-14,16.113006550282257,17.865083278681674,13.380078365297146,11.990625177464244
+2024-06-17,15.631728128008646,17.26944581581057,12.982760584013567,11.702190021640956
+2024-06-18,15.731403535748203,17.370477706222466,13.092158459550085,11.821298454583324
+2024-06-21,17.128082619689778,19.06894861334852,14.085201865366273,12.541815549649831
+2024-06-24,16.677238133714425,18.67076850666605,13.505779638692502,11.95304184495124
+2024-06-25,17.46518558816781,19.566713392839656,14.048076197721745,12.396309053226034
+2024-06-26,16.86648582743937,19.00321863160499,13.43604936068162,11.8163024207495
+2024-06-27,16.396641561615567,18.337430824527523,13.26311848592102,11.856719480556606
+2024-06-28,15.532106928311164,17.386805780891038,12.488006962849944,11.153891065013498
+2024-07-01,16.539168219987772,18.662151623644498,13.214833090635784,11.27978224687888
+2024-07-02,15.57461986909752,17.10261484730895,13.14326500446483,11.98790924607398
+2024-07-03,16.425122695932597,17.89698058783485,14.080499667359303,12.973516054891649
+2024-07-08,16.04894698064674,17.4855920663253,13.759844734082147,12.68026421972954
+2024-07-09,16.545842599565123,17.81200968687679,14.510456109483252,13.518614337485255
+2024-07-10,16.843521663445397,18.076098004113287,14.83699960777237,13.838064677808871
+2024-07-11,18.97286298507311,20.27080417143875,16.97385397943895,15.96548724707201
+2024-07-12,19.028028052417557,20.09709224119209,17.444198705822426,16.558193609539497
+2024-07-15,17.173233190646272,18.10388221869657,15.800731170826989,14.967608743110846
+2024-07-16,16.769773592032635,17.909980125152558,15.042736086381122,14.097861249628965
+2024-07-17,15.92111041472672,17.27166899528346,13.73017558319353,12.527880665441636
+2024-07-18,16.430606006554452,17.840203891063346,14.264880809697466,13.096972128206522
+2024-07-19,16.48103877678169,17.619234966330435,14.762201415109487,13.898458198179176
+2024-07-22,15.800888700770068,16.910698633280198,14.061837723556042,13.198822883286253
+2024-07-23,14.195459759243173,15.22426111603449,12.527573623402652,11.77253888011123
+2024-07-24,13.230361442289226,14.21368068182011,11.67294347437588,10.849527257047177
+2024-07-25,12.273800978860343,13.116685682738751,10.88557981344137,10.174789698308118
+2024-07-26,12.56270956064012,13.49985990064707,10.983727574019907,10.236477780474996
+2024-07-29,12.441542662057277,13.399323257021893,10.867376650789156,10.133452176909683
+2024-07-30,11.743952597039469,12.677318618132912,10.234193517804767,9.535299410409175
+2024-07-31,15.933694619837077,17.006644823203484,14.044311281850677,13.28881631490898
+2024-08-01,15.609952336165398,16.641067815747665,13.924141703633357,13.24574089372784
+2024-08-02,18.552292828440144,19.04209188945776,17.830007060133642,17.557102957702984
+2024-08-05,21.63504821844953,21.941516589721825,21.35163239118009,21.154117710092653
+2024-08-06,20.963035192949672,21.22971276043407,20.712571919082727,20.537040359508133
+2024-08-07,19.7577087411721,20.08203359012616,19.409335325588835,19.194770292116303
+2024-08-08,22.051963639439236,22.09657843327885,22.047184607823024,21.96247663853925
+2024-08-09,22.096989508359943,22.086137787788903,22.158287888647344,22.07470026639328
+2024-08-12,20.672956633247505,20.65436614526917,20.68828564766636,20.658821273660365
+2024-08-13,19.338140656828664,19.168182770329885,19.607156179307676,19.630454081179906
+2024-08-14,19.93537423471792,20.035552195498244,19.85228876080781,19.760944893420497
+2024-08-15,20.169045607373377,20.29890834734013,20.06131504449202,19.8993995054645
+2024-08-16,19.39937747269905,19.5576312980532,19.246977664428496,19.02607593246788
+2024-08-19,18.42142285707788,18.668577646488068,18.17705050757095,17.874989664177658
+2024-08-20,18.35185900366373,18.608538757706548,18.094264327076093,17.793903767161474
+2024-08-21,17.905855951253,18.20411359989221,17.57794902096691,17.27723832158221
+2024-08-22,17.877456227481918,18.211680587038398,17.47318109807975,17.149606265616868
+2024-08-23,18.819297772652124,19.20201390402558,18.3587000444168,17.958453184441638
+2024-08-26,18.7964287023804,19.271501249918067,18.176333616493764,17.7830661563666
+2024-08-27,18.5567792645054,19.01990142828679,17.86542976782018,17.541330875213212
+2024-08-28,18.440514882580278,18.842609854774945,17.865388171916837,17.60373382650012
+2024-08-29,19.5095922879792,19.98003555058104,18.83745267803916,18.526859253871784
+2024-08-30,19.19990877618899,19.68501134659931,18.51254533629476,18.13265261200985
+2024-09-04,19.13252639907862,19.65884414173885,18.37909328811848,17.974793420835223
+2024-09-05,18.3902157688656,18.885425775732976,17.687335321280518,17.307556904505443
+2024-09-06,20.862158886012224,21.277041296871374,20.284625008137887,19.98870186689927
+2024-09-09,20.84421793707436,21.403643191080075,20.02756267714859,19.650654708146668
+2024-09-10,20.58959654519425,21.12648380662776,19.800828602024577,19.34929128751338
+2024-09-11,21.284434593391,21.75440277367757,20.590617068123574,20.1735604292842
+2024-09-12,22.343454084217736,22.5659438721204,22.00107609850365,21.6453269181489
+2024-09-13,23.72885193383447,23.61381416690985,23.868330689388195,23.57078662134283
+2024-09-16,23.75975022069148,23.471594395523443,24.085216674166663,23.896080011481665
+2024-09-17,23.2583932442938,23.02528561650287,23.55278287295568,23.393478026931703
+2024-09-18,23.970757823937102,23.8248630164264,24.13285911955596,23.92364301706147
+2024-09-19,24.663262253554176,24.544197737513752,24.67207071072609,24.32871574962993
+2024-09-20,24.24750979532493,23.810959058878257,24.81217585749533,24.54702831015493
+2024-09-23,24.198896935067403,23.666205523363537,24.8107632753608,24.41982612425569
+2024-09-24,23.9689405626646,23.264725117120445,25.003138982890476,24.7527304557322
+2024-09-25,24.164684282287865,23.543172786857227,25.065375244904065,24.71929640825087
+2024-09-26,22.809875764849902,22.48632612050812,23.36251805181952,22.958265413391896
+2024-09-27,22.282330258425684,21.923966921350317,22.9188428114692,22.5813665519582
+2024-09-30,21.946947334734723,21.68381974812538,22.428414457237537,22.044184744684493
+2024-10-01,21.16518873764104,21.017942698441587,21.50680619920812,21.148244729254262
+2024-10-02,20.73231010959179,20.58846769948815,21.091551616452545,20.710932117684884
+2024-10-03,20.040033997335332,19.920957389648137,20.364010285580868,20.00179380577305
+2024-10-04,19.861410942822364,19.7955384468775,20.12924236019488,19.66749756968259
+2024-10-07,19.52469218822952,19.444502857620463,19.752915803752003,19.314228130281133
+2024-10-08,20.859159087041142,20.73515710898747,21.07833353128865,20.62440356645029
+2024-10-09,20.80002439110831,20.70722401281405,20.94281720321947,20.408209469267945
+2024-10-10,21.802267243688952,21.697220664370253,21.98577846784747,21.355732688687365
+2024-10-11,22.12486228336539,21.887580991366228,22.502361993162896,21.88391485025656
+2024-10-16,22.12209842679306,21.87319056528529,22.387549246578185,21.711400645247632
+2024-10-17,20.86801199749786,20.56025326068566,21.2792264195892,20.706757483813785
+2024-10-18,20.374336087359158,20.30671106307653,20.46859125872369,19.743008089282167
+2024-10-21,20.247414389315136,20.194584846487253,20.35462707190089,19.64257814370676
+2024-10-22,19.76435614874104,19.74663038534765,19.824731812458992,19.12416394940518
+2024-10-23,21.285831329041923,21.344698303841817,21.300310414773094,20.49394638853934
+2024-10-24,20.769069481240045,20.8697193404224,20.783613780030823,20.03588950746617
+2024-10-25,21.09207450669801,21.16591276259997,21.099717782578608,20.367015141696708
+2024-10-28,20.85870953172609,21.00799863887009,20.71726086152793,20.02206743061695
+2024-10-29,21.320576187585942,21.691004698699917,20.664772629128837,19.83898615362487
+2024-10-30,20.338880819770225,20.895826426445826,19.36342531849703,18.52036539117129
+2024-10-31,16.766686051421498,17.248000033105892,15.806922566436734,15.038561092817003
+2024-11-01,18.17851624824892,18.417766661391788,17.598290624112707,16.98379647598747
+2024-11-04,18.53057292557344,18.54590594443132,18.430884731434222,18.051725100115025
+2024-11-05,19.36277678547912,19.22431095835339,19.601344900236874,19.23249147686273
+2024-11-06,18.573882594222475,17.312579571483962,19.848424720929614,20.47203508922332
+2024-11-07,19.77898529057222,19.23887233378065,20.05606766117477,19.98678488787781
+2024-11-08,17.761238084849104,17.471515392486616,17.75364764245165,17.62074063659492
+2024-11-13,17.786838219749786,17.516262213478242,17.716625962733378,17.54887765926895
+2024-11-14,17.406718258633422,17.223496165381157,17.27095620954496,17.099650335704688
+2024-11-15,17.576849908802185,17.211157257584052,17.519769508168938,17.43711276788418
+2024-11-18,18.158255031793225,17.839191667982483,18.096482094188623,17.944776500281144
+2024-11-19,18.02711047100488,17.598675038057245,18.189141248488543,18.12478484090833
+2024-11-20,17.74962955892798,17.314839192849508,17.923640788315502,17.862081434927756
+2024-11-21,19.57805973793638,18.916344258841075,20.098452877237776,20.10841323190812
+2024-11-22,19.153735977983377,18.607538527068897,19.6437974344139,19.724878669610668
+2024-11-25,19.771488718082484,19.466121372169354,19.68857168024256,19.622116416542344
+2024-11-26,19.29919076853325,19.033384059206547,19.334126475163067,19.292564522746424
+2024-11-27,18.937010490924777,18.644808964138463,18.98192714448566,18.956535841939303
+2024-12-02,19.133106042319824,18.797120495954665,19.25828289342163,19.256811777585693
+2024-12-03,19.28959944750404,18.93442991962641,19.45621925672458,19.45741788004649
+2024-12-04,18.65605051628858,18.311379471376288,18.80592922860739,18.790262147509065
+2024-12-05,18.724977862330416,18.32991769235297,18.94170270159143,18.95701353353981
+2024-12-06,17.61116321136029,17.268611951408715,17.744053975589306,17.710808773509974
+2024-12-09,16.547923692361252,16.279701009143235,16.55471921087355,16.49421396778178
+2024-12-10,16.054488170703703,15.891910185703118,15.898010121326548,15.778862455508603
+2024-12-11,16.148561598587623,15.896831703819291,16.146122894146433,16.065403589181162
+2024-12-12,16.073256780578614,15.859957153890178,15.979560619714,15.88096399633662
+2024-12-13,14.915092211321006,14.780849998093723,14.746327973919788,14.609793369117584
+2024-12-16,15.014358248240397,14.943179448735403,14.804508754894584,14.645538726278698
+2024-12-17,15.253421761245114,15.082120582232315,15.166784953343196,15.093745739321626
+2024-12-18,16.21660534332225,15.60289735344676,16.72029035811602,17.013380036528478
+2024-12-19,16.039438998602094,15.336236544965434,16.613081178754932,16.958113896920846
+2024-12-20,15.508155128369555,14.94493441624802,15.891735974015422,16.138312910451134
+2024-12-23,15.18804107333493,14.61993988955938,15.581729600280308,15.823274480025368
+2024-12-24,14.681782461798498,14.112647994049254,15.05797896904977,15.2934146322531
+2024-12-26,14.37133875991503,13.81127846937353,14.766306336377562,15.029633134324492
+2024-12-27,14.4672687754481,13.892850623909784,14.905979152428165,15.190623942756732
+2024-12-30,14.685007856115476,14.379928009681322,14.80046100671126,14.925369408122236
+2024-12-31,14.592047685863593,14.31371468713836,14.672811298135665,14.788378955491256
